Hand Number, Hand Wager, Hand Net, Hand Total, Bank Total
4552,100,100,19,14600
4553,100,100,18,14700
4554,100,100,21,14800
4555,100,100,18,14900
4556,200,200,19,15100
4557,100,100,20,15200
4558,100,100,12,15300
4559,100,-100,17,15200
4560,100,-100,17,15100
4561,200,200,14,15300
4562,200,200,18,15500
4563,100,-100,24,15400
4564,100,100,19,15500
4565,100,100,13,15600
4566,100,100,21,15700
4567,100,100,21,15800
4568,100,-100,16,15700
4569,100,100,21,15800
4570,200,200,21,16000
4571,100,100,20,16100
4572,100,-100,17,16000
4573,100,-100,19,15900
4574,100,150,21,16050
4575,100,100,15,16150
4576,100,100,19,16250
4577,100,100,17,16350
4578,200,200,18,16550
4579,100,-100,15,16350
4580,100,-100,15,16350
4581,200,200,15,16550
4582,100,-100,24,16450
4583,100,-100,17,16350
4584,100,-100,17,16250
4585,100,100,20,16350
4586,100,-100,17,16250
4587,100,100,20,16350
4588,100,100,20,16450
4589,100,-100,18,16350
4590,100,100,19,16450
4591,100,100,21,16550
4592,100,-100,24,16450
4593,100,-100,22,16350
4594,100,100,21,16450
4595,100,150,21,16600
4596,100,-100,22,16500
4597,100,100,20,16600
4598,100,100,17,16700
4599,100,100,18,16800
4600,100,100,20,16900
4601,100,-100,23,16800
4602,200,-200,13,16600
4603,100,150,21,16750
4604,200,200,20,16950
4605,100,-100,13,16850
4606,100,100,19,16850
4607,100,100,19,17050
4608,100,-100,16,16950
4609,100,-100,13,16850
4610,100,-100,23,16750
4611,100,100,21,16850
4612,100,-100,15,16750
4613,100,-100,13,16650
4614,100,-100,14,16450
4615,100,-100,13,16450
4616,100,-100,26,16350
4617,100,0,21,16350
4618,100,100,19,16450
4619,100,-100,18,16350
4620,100,100,20,16450
4621,100,100,20,16550
4622,100,150,21,16700
4623,200,200,19,16900
4624,200,200,13,17100
4625,100,150,21,17250
4626,200,200,18,17450
4627,200,-200,15,17250
4628,200,200,16,17450
4629,100,-100,17,17350
4630,100,-100,22,17250
4631,100,100,17,17350
4632,100,100,12,17450
4633,100,100,20,17550
4634,100,0,17,17550
4635,100,100,17,17650
4636,100,100,18,17750
4637,100,-100,17,17650
4638,100,-100,20,17550
4639,100,0,20,17550
4640,100,100,20,17650
4641,100,0,20,17650
4642,100,0,20,17650
4643,100,-100,13,17550
4644,100,-100,23,17450
4645,200,-200,12,17250
4646,100,-100,15,17150
4647,100,100,19,17250
4648,100,-100,26,17150
4649,100,-100,24,17050
4650,100,100,19,17150
4651,100,-100,17,17050
4652,100,-100,19,16950
4653,100,100,16,17050
4654,100,100,19,17150
4655,100,100,17,17250
4656,100,100,20,17350
4657,100,-100,13,17050
4658,100,-100,12,17050
4659,100,0,17,17150
4660,200,-200,14,16950
4661,100,100,13,17050
4662,100,0,20,17050
4663,100,150,21,17200
4664,200,-200,16,17000
4665,100,-100,15,16700
4666,200,-200,15,16700
4667,100,150,21,16850
4668,100,-100,24,16750
4669,100,-100,18,16650
4670,100,-100,18,16450
4671,100,-100,20,16450
4672,200,200,21,16650
4673,100,-100,18,16550
4674,100,100,17,16650
4675,100,-100,22,16550
4676,100,-100,17,16450
4677,100,100,18,16550
4678,200,0,20,16550
4679,100,150,21,16700
4680,200,200,19,16900
4681,100,150,21,17050
4682,200,200,14,17250
4683,100,-100,13,17150
4684,100,-100,12,17050
4685,100,100,16,17150
4686,100,100,13,17250
4687,200,-200,12,17050
4688,100,-100,17,16950
4689,100,-100,14,16850
4690,100,-100,24,16750
4691,100,100,18,16850
4692,100,-100,12,16750
4693,100,150,21,16900
4694,200,200,19,17100
4695,100,0,19,17100
4696,100,-100,14,17000
4697,100,0,19,17000
4698,100,100,20,17100
4699,100,-100,18,17000
4700,100,100,21,17100
4701,100,-100,14,17000
4702,100,-100,13,16900
4703,100,-100,18,16800
4704,200,200,17,17000
4705,100,-100,18,16900
4706,100,150,21,17050
4707,100,150,21,17200
4708,100,100,12,17300
4709,100,0,18,17300
4710,100,-100,25,17200
4711,100,-100,17,17100
4712,200,-200,16,16900
4713,200,-200,15,16700
4714,100,100,20,16800
4715,100,-100,19,16700
4716,100,-100,18,16600
4717,100,100,19,16700
4718,100,-100,24,16600
4719,100,0,19,16600
4720,100,-100,24,16500
4721,100,100,17,16600
4722,100,-100,17,16500
4723,200,-200,11,16300
4724,100,-100,19,16200
4725,100,-100,11,16100
4726,100,-100,22,16000
4727,100,0,19,16000
4728,100,-100,17,15900
4729,100,100,20,16000
4730,100,-100,14,15900
4731,100,-100,23,15800
4732,100,0,19,15800
4733,100,-100,16,15700
4734,100,-100,12,15600
4735,100,100,14,15700
4736,100,-100,26,15600
4737,200,200,20,15800
4738,100,-100,12,15700
4739,100,-100,16,15600
4740,100,-100,24,15500
4741,100,100,18,15600
4742,100,-100,26,15500
4743,100,100,19,15600
4744,100,-100,23,15500
4745,100,150,21,15650
4746,100,100,15,15750
4747,100,-100,19,15650
4748,100,-100,14,15550
4749,100,100,20,15650
4750,100,150,21,15800
4751,100,100,20,15900
4752,200,200,20,16100
4753,100,-100,25,16000
4754,100,100,20,16100
4755,100,0,20,16100
4756,100,100,14,16200
4757,100,-100,22,16100
4758,100,-100,22,16000
4759,100,-100,22,15900
4760,100,-100,26,15800
4761,100,-100,22,15700
4762,200,200,20,15900
4763,200,200,20,16100
4764,100,-100,26,16000
4765,100,100,20,16100
4766,100,150,21,16250
4767,200,200,17,16450
4768,100,-100,16,16350
4769,200,-200,15,16150
4770,100,100,16,16250
4771,100,100,17,16350
4772,100,100,19,16450
4773,200,200,21,16650
4774,100,-100,18,16450
4775,100,-100,19,16450
4776,100,-100,12,16350
4777,100,-100,17,16250
4778,100,0,20,16250
4779,100,-100,17,16150
4780,100,100,20,16250
4781,100,100,17,16350
4782,200,200,21,16550
4783,100,-100,26,16450
4784,100,-100,24,16350
4785,100,-100,12,16250
4786,100,-100,18,16150
4787,100,100,14,16050
4788,200,200,8,16450
4789,100,-100,17,16350
4790,100,100,19,16450
4791,100,150,21,16600
4792,100,-100,13,16500
4793,200,200,20,16700
4794,100,-100,23,16600
4795,100,-100,22,16500
4796,100,0,19,16500
4797,100,-100,26,16400
4798,100,100,18,16500
4799,100,100,20,16600
4800,100,0,19,16600
4801,100,100,19,16700
4802,100,-100,23,16600
4803,100,-100,20,16500
4804,100,0,20,16500
4805,100,100,20,16600
4806,100,100,20,16700
4807,100,100,20,16800
4808,100,-100,12,16700
4809,200,-200,14,16500
4810,100,100,20,16600
4811,100,100,17,16700
4812,100,0,18,16700
4813,100,-100,17,16600
4814,100,-100,13,16500
4815,100,-100,14,16300
4816,100,100,21,16500
4817,100,-100,22,16400
4818,100,-100,13,16300
4819,200,200,19,16500
4820,100,100,20,16600
4821,100,100,20,16700
4822,100,0,17,16700
4823,100,100,20,16800
4824,100,100,15,16900
4825,100,-100,22,16800
4826,100,100,18,16900
4827,100,-100,17,16800
4828,100,-100,26,16700
4829,100,-100,11,16600
4830,200,200,20,16800
4831,200,200,21,17000
4832,100,100,20,17100
4833,100,-100,25,17000
4834,100,100,19,17100
4835,100,100,14,17000
4836,200,200,20,17400
4837,100,-100,22,17300
4838,200,-200,14,17100
4839,100,-100,17,17000
4840,100,100,17,17100
4841,100,-100,19,17000
4842,100,0,17,17000
4843,100,-100,12,16900
4844,100,-100,14,16800
4845,100,100,19,16900
4846,100,-100,16,16800
4847,100,-100,18,16700
4848,100,-100,18,16600
4849,200,-200,13,16400
4850,100,150,21,16550
4851,100,-100,15,16450
4852,100,0,19,16450
4853,100,100,15,16550
4854,100,-100,25,16450
4855,100,100,19,16550
4856,100,100,20,16650
4857,200,-200,12,16450
4858,200,-200,17,16250
4859,100,100,20,16350
4860,100,-100,13,16250
4861,100,-100,22,16150
4862,100,-100,14,16050
4863,100,-100,17,15950
4864,100,-100,18,15850
4865,200,200,19,16050
4866,100,-100,24,15950
4867,100,-100,17,15850
4868,100,-100,14,15750
4869,100,-100,14,15650
4870,100,150,21,15800
4871,100,-100,26,15700
4872,100,-100,20,15600
4873,100,0,17,15600
4874,100,100,19,15700
4875,100,-100,18,15600
4876,100,0,19,15600
4877,100,100,18,15700
4878,100,-100,14,15600
4879,100,-100,17,15500
4880,100,100,20,15600
4881,100,-100,18,15500
4882,100,-100,24,15400
4883,100,-100,16,15300
4884,100,100,19,15400
4885,100,-100,19,15300
4886,100,-100,18,15200
4887,100,0,18,15200
4888,100,-100,17,15100
4889,200,200,19,15300
4890,100,100,20,15400
4891,100,0,20,15400
4892,100,0,17,15400
4893,100,0,18,15400
4894,100,150,21,15550
4895,200,-200,15,15350
4896,100,0,17,15350
4897,100,-100,13,15050
4898,200,0,17,15250
4899,100,100,19,15350
4900,100,0,18,15350
4901,100,-100,22,15250
4902,100,-100,25,15150
4903,100,-100,26,15050
4904,100,100,20,15150
4905,100,-100,22,15050
4906,100,100,18,15150
4907,100,0,20,15150
4908,100,-100,16,15050
4909,100,100,17,15150
4910,100,-100,23,15050
4911,100,-100,14,14950
4912,100,100,17,15050
4913,100,100,19,15150
4914,100,-100,18,15050
4915,200,200,19,15250
4916,100,150,21,15400
4917,200,200,21,15600
4918,100,150,21,15750
4919,100,-100,14,15650
4920,100,-100,11,15550
4921,100,-100,17,15450
4922,100,-100,18,15350
4923,100,-100,26,15250
4924,200,200,21,15450
4925,100,-100,24,15350
4926,100,100,20,15450
4927,100,-100,15,15250
4928,100,-100,13,15250
4929,100,-100,13,15150
4930,100,100,20,15250
4931,100,150,21,15400
4932,100,100,17,15500
4933,100,150,21,15650
4934,100,-100,25,15550
4935,100,-100,22,15450
4936,100,-100,19,15350
4937,100,-100,15,15250
4938,100,-100,17,15150
4939,200,200,17,15350
4940,100,100,20,15450
4941,100,-100,17,15350
4942,100,100,20,15450
4943,100,-100,23,15350
4944,100,0,20,15350
4945,100,-100,17,15250
4946,100,-100,13,15150
4947,100,100,18,15150
4948,100,100,18,15350
4949,100,0,21,15350
4950,100,0,17,15350
4951,100,-100,16,15250
4952,100,-100,17,15150
4953,200,200,20,15350
4954,100,100,21,15450
4955,100,-100,17,15350
4956,100,-100,24,15250
4957,100,100,21,15350
4958,100,0,21,15350
4959,100,-100,26,15250
4960,100,-100,23,15150
4961,100,100,15,15250
4962,100,100,17,15350
4963,200,200,21,15550
4964,100,100,21,15650
4965,100,-100,26,15550
4966,100,-100,14,15450
4967,200,-200,12,15250
4968,100,-100,20,15150
4969,100,-100,24,15050
4970,100,-100,18,14950
4971,200,-200,16,14750
4972,100,-100,16,14650
4973,200,200,20,14850
4974,100,-100,17,14750
4975,100,100,14,14850
4976,100,100,17,14950
4977,100,150,21,15100
4978,100,100,18,15200
4979,100,100,19,15300
4980,100,100,20,15400
4981,100,-100,18,15300
4982,100,-100,22,15200
4983,100,100,20,15300
4984,100,-100,14,15200
4985,100,-100,22,15100
4986,100,100,17,15200
4987,100,0,17,15200
4988,100,-100,22,15100
4989,100,0,20,15100
4990,100,-100,17,15000
4991,100,100,18,15100
4992,100,100,18,15200
4993,100,-100,18,15100
4994,100,-100,12,15000
4995,100,100,20,15100
4996,100,100,12,15200
4997,200,200,21,15300
4998,100,100,14,15500
4999,100,100,20,15600
5000,100,-100,17,15500
5001,100,0,19,15500
5002,100,-100,23,15400
5003,100,-100,26,15300
5004,100,100,12,15400
5005,100,-100,16,15300
5006,100,-100,14,15200
5007,100,-100,15,15100
5008,100,100,17,15200
5009,100,100,17,15300
5010,100,-100,16,15200
5011,100,100,20,15300
5012,100,100,21,15400
5013,100,0,20,15400
5014,100,100,17,15500
5015,100,100,21,15600
5016,100,150,21,15750
5017,100,100,19,15850
5018,100,150,21,16000
5019,100,-100,23,15900
5020,100,150,21,16050
5021,100,100,20,16150
5022,100,-100,18,16050
5023,100,-100,23,15950
5024,100,100,20,16050
5025,100,-100,15,15950
5026,100,100,17,16050
5027,100,-100,16,15950
5028,100,100,17,16050
5029,100,-100,17,15950
5030,100,100,19,16050
5031,100,100,18,16150
5032,100,0,19,16150
5033,100,100,12,16250
5034,200,-200,13,16050
5035,100,100,12,16150
5036,100,-100,17,16050
5037,100,-100,22,15950
5038,100,-100,23,15850
5039,100,-100,12,15750
5040,100,-100,13,15650
5041,100,-100,23,15550
5042,100,-100,14,15450
5043,100,100,20,15550
5044,100,-100,14,15450
5045,100,-100,14,15350
5046,100,100,17,15450
5047,200,200,19,15650
5048,100,0,20,15650
5049,100,100,18,15750
5050,100,-100,16,15650
5051,100,100,16,15750
5052,100,-100,25,15650
5053,100,0,20,15650
5054,100,100,20,15750
5055,100,100,13,15850
5056,100,-100,19,15750
5057,100,-100,18,15650
5058,100,100,20,15750
5059,100,-100,25,15650
5060,100,-100,13,15550
5061,100,-100,23,15450
5062,100,150,21,15600
5063,100,-100,17,15500
5064,100,0,20,15500
5065,200,200,20,15700
5066,200,200,21,15900
5067,100,100,19,15900
5068,100,100,18,16100
5069,100,100,16,16200
5070,100,150,21,16350
5071,100,100,21,16450
5072,100,-100,16,16350
5073,100,0,17,16350
5074,100,0,17,16350
5075,100,0,20,16350
5076,100,100,21,16450
5077,100,-100,19,16350
5078,100,-100,19,16250
5079,100,-100,24,16150
5080,100,100,18,16250
5081,100,100,21,16350
5082,100,150,21,16500
5083,100,100,19,16600
5084,100,-100,12,16500
5085,100,100,13,16600
5086,100,-100,22,16500
5087,100,100,21,16600
5088,100,100,12,16600
5089,100,100,20,16800
5090,100,100,16,16900
5091,100,100,19,17000
5092,100,-100,16,16900
5093,100,-100,26,16800
5094,100,100,21,16900
5095,100,-100,17,16800
5096,200,-200,16,16600
5097,100,-100,26,16500
5098,100,-100,14,16400
5099,100,100,20,16500
5100,100,-100,17,16400
5101,100,-100,18,16300
5102,100,100,20,16400
5103,100,100,19,16500
5104,100,100,21,16600
5105,100,-100,24,16500
5106,100,-100,18,16400
5107,100,100,13,16500
5108,100,-100,17,16400
5109,100,100,20,16500
5110,100,150,21,16650
5111,100,-100,13,16550
5112,200,200,18,16750
5113,100,-100,18,16650
5114,100,0,19,16650
5115,100,100,18,16750
5116,100,-100,24,16650
5117,100,-100,19,16550
5118,100,0,20,16550
5119,100,-100,22,16450
5120,100,-100,26,16350
5121,100,100,17,16450
5122,100,-100,13,16350
5123,100,-100,19,16250
5124,100,-100,23,16150
5125,100,-100,23,16050
5126,100,-100,16,15950
5127,100,-100,14,15850
5128,100,-100,13,15750
5129,100,150,21,15900
5130,100,-100,22,15800
5131,100,-100,23,15700
5132,100,-100,22,15600
5133,100,100,20,15700
5134,100,-100,18,15600
5135,100,-100,16,15500
5136,100,100,20,15600
5137,100,-100,17,15500
5138,100,0,19,15500
5139,100,-100,17,15400
5140,100,100,18,15500
5141,100,100,20,15600
5142,100,-100,17,15500
5143,100,-100,19,15400
5144,200,-200,14,15200
5145,100,100,20,15300
5146,100,-100,13,15200
5147,100,0,17,15200
5148,100,0,18,15200
5149,100,0,17,15200
5150,100,100,18,15300
5151,100,100,17,15400
5152,100,100,19,15500
5153,100,-100,13,15400
5154,100,100,18,15500
5155,100,-100,17,15400
5156,100,-100,17,15300
5157,100,0,17,15300
5158,100,100,20,15400
5159,200,200,19,15600
5160,100,100,20,15700
5161,100,-100,25,15600
5162,100,100,18,15700
5163,100,100,21,15800
5164,100,100,20,15900
5165,100,-100,15,15800
5166,100,100,20,15900
5167,200,-200,15,15700
5168,100,-100,16,15600
5169,100,150,21,15750
5170,100,-100,18,15650
5171,100,-100,14,15550
5172,100,-100,14,15450
5173,100,-100,22,15350
5174,100,0,17,15350
5175,200,200,21,15550
5176,200,200,11,15750
5177,100,0,19,15750
5178,100,-100,20,15650
5179,100,100,19,15750
5180,100,100,17,15850
5181,100,100,20,15950
5182,100,100,20,16050
5183,100,100,16,16150
5184,100,100,18,16250
5185,100,100,17,16350
5186,100,-100,17,16250
5187,100,100,21,16350
5188,200,-200,13,15950
5189,200,-200,14,15950
5190,100,100,19,16050
5191,100,100,13,16150
5192,100,100,15,16250
5193,100,100,20,16350
5194,100,-100,19,16250
5195,100,150,21,16400
5196,100,100,15,16500
5197,100,0,20,16500
5198,100,100,21,16600
5199,100,100,14,16700
5200,100,-100,14,16600
5201,100,-100,17,16500
5202,100,100,20,16600
5203,100,-100,22,16500
5204,100,-100,15,16400
5205,100,-100,17,16300
5206,100,0,19,16300
5207,100,-100,18,16200
5208,100,-100,23,16100
5209,100,-100,22,16000
5210,100,-100,14,15900
5211,100,-100,22,15800
5212,100,100,20,15900
5213,100,-100,22,15600
5214,100,-100,23,15600
5215,100,100,17,15800
5216,100,100,18,15900
5217,100,-100,25,15800
5218,100,100,20,15900
5219,100,-100,26,15800
5220,100,-100,15,15700
5221,100,-100,24,15600
5222,100,-100,25,15500
5223,100,-100,17,15400
5224,100,-100,25,15300
5225,200,-200,14,15100
5226,100,-100,22,15000
5227,100,-100,26,14900
5228,100,-100,13,14800
5229,100,-100,14,14700
5230,100,0,20,14700
5231,100,-100,24,14600
5232,100,100,18,14700
5233,100,100,20,14800
5234,100,100,20,14900
5235,100,-100,14,14800
5236,100,150,21,14950
5237,100,-100,17,14850
5238,100,-100,15,14750
5239,100,-100,12,14650
5240,100,150,21,14800
5241,100,100,20,14900
5242,200,-200,16,14700
5243,100,150,21,14850
5244,100,-100,23,14750
5245,100,-100,13,14650
5246,100,-100,20,14550
5247,100,-100,13,14450
5248,100,-100,17,14350
5249,100,100,15,14450
5250,100,100,21,14550
5251,100,-100,23,14450
5252,100,100,20,14550
5253,100,100,20,14650
5254,100,-100,14,14550
5255,200,-200,16,14350
5256,100,100,16,14450
5257,100,-100,26,14350
5258,200,200,13,14550
5259,100,-100,18,14450
5260,200,200,19,14650
5261,100,-100,16,14550
5262,100,-100,23,14450
5263,100,0,19,14450
5264,100,100,19,14550
5265,100,100,14,14650
5266,100,0,18,14650
5267,100,100,20,14750
5268,100,-100,23,14650
5269,100,100,19,14750
5270,100,-100,16,14650
5271,100,100,19,14750
5272,100,100,20,14850
5273,100,100,20,14950
5274,100,-100,18,14850
5275,200,-200,17,14650
5276,200,-200,13,14450
5277,100,-100,23,14350
5278,200,200,12,14550
5279,100,-100,26,14450
5280,100,100,20,14550
5281,100,100,17,14650
5282,100,-100,14,14550
5283,100,0,20,14550
5284,100,100,16,14650
5285,100,-100,23,14550
5286,100,100,18,14650
5287,100,-100,20,14550
5288,100,100,20,14650
5289,100,0,20,14650
5290,100,-100,20,14550
5291,100,-100,24,14450
5292,100,-100,18,14350
5293,100,100,20,14450
5294,100,-100,14,14350
5295,100,-100,23,14250
5296,100,-100,13,14150
5297,100,-100,22,14050
5298,100,-100,17,13950
5299,100,-100,22,13850
5300,100,100,16,13950
5301,100,-100,24,13850
5302,100,0,17,13850
5303,100,-100,26,13750
5304,200,200,21,13950
5305,100,100,17,14050
5306,100,-100,24,13950
5307,100,100,21,14050
5308,100,100,21,14150
5309,100,100,20,14250
5310,100,-100,15,14150
5311,100,-100,16,14050
5312,100,100,20,14150
5313,100,-100,23,14050
5314,100,100,20,14150
5315,100,-100,14,13950
5316,100,100,21,14150
5317,100,-100,17,14050
5318,100,100,20,14150
5319,100,-100,13,14050
5320,100,100,20,14150
5321,100,100,18,14250
5322,100,100,20,14350
5323,100,-100,13,14250
5324,100,100,19,14350
5325,100,-100,15,14250
5326,200,-200,15,14050
5327,100,-100,17,13950
5328,100,-100,18,13750
5329,100,-100,18,13750
5330,100,150,21,13900
5331,100,100,18,14000
5332,100,100,14,14100
5333,100,-100,17,14000
5334,100,100,20,14100
5335,100,0,18,14100
5336,100,-100,23,14000
5337,100,0,20,14000
5338,100,-100,22,13900
5339,100,-100,16,13800
5340,100,-100,24,13700
5341,100,-100,12,13600
5342,100,-100,23,13500
5343,200,200,20,13700
5344,100,-100,15,13600
5345,200,-200,20,13400
5346,100,-100,17,13300
5347,100,0,20,13300
5348,200,200,15,13500
5349,100,-100,25,13400
5350,100,-100,22,13300
5351,100,0,18,13300
5352,100,100,17,13400
5353,100,-100,19,13300
5354,200,-200,13,13100
5355,100,100,20,13200
5356,100,-100,18,13100
5357,100,100,19,13200
5358,100,100,18,13300
5359,100,0,20,13300
5360,100,100,19,13400
5361,100,100,19,13500
5362,100,100,19,13600
5363,100,150,21,13750
5364,100,100,20,13850
5365,100,-100,18,13750
5366,100,-100,25,13650
5367,200,-200,12,13450
5368,200,200,14,13650
5369,200,200,20,13850
5370,100,100,19,13950
5371,200,200,19,14150
5372,100,0,20,14150
5373,100,-100,22,14050
5374,100,-100,22,13950
5375,100,-100,17,13850
5376,100,-100,18,13750
5377,100,100,20,13850
5378,100,100,19,13950
5379,100,-100,19,13850
5380,100,-100,16,13750
5381,100,-100,18,13650
5382,100,100,17,13750
5383,100,100,19,13850
5384,100,-100,19,13750
5385,100,100,19,13850
5386,100,100,19,13950
5387,100,100,21,14050
5388,200,200,21,14250
5389,200,200,18,14450
5390,100,-100,17,14350
5391,200,0,19,14350
5392,100,100,20,14450
5393,100,0,21,14450
5394,100,-100,18,14250
5395,100,0,19,14350
5396,100,0,17,14350
5397,100,100,14,14450
5398,100,-100,19,14350
5399,100,-100,26,14250
5400,100,100,21,14350
5401,200,200,16,14550
5402,100,100,17,14650
5403,100,-100,25,14550
5404,200,200,20,14750
5405,100,-100,9,14650
5406,100,-100,25,14550
5407,100,100,18,14650
5408,100,-100,24,14550
5409,100,100,20,14650
5410,100,100,19,14750
5411,100,0,20,14750
5412,100,-100,25,14650
5413,100,100,20,14750
5414,100,-100,18,14650
5415,100,-100,25,14550
5416,100,-100,12,14450
5417,100,100,20,14550
5418,100,150,21,14700
5419,100,-100,12,14600
5420,200,200,20,14800
5421,100,0,17,14800
5422,100,-100,25,14700
5423,100,100,19,14800
5424,100,-100,23,14700
5425,100,-100,16,14600
5426,100,100,13,14700
5427,100,100,14,14800
5428,200,0,18,14600
5429,100,-100,17,14600
5430,100,-100,17,14600
5431,100,-100,14,14500
5432,100,100,21,14600
5433,100,-100,23,14500
5434,100,-100,13,14400
5435,100,100,18,14500
5436,100,-100,7,14400
5437,200,-200,12,14200
5438,100,100,18,14300
5439,100,-100,22,14200
5440,100,100,15,14300
5441,100,-100,18,14200
5442,200,200,21,14400
5443,100,100,17,14500
5444,100,-100,14,14400
5445,100,100,13,14500
5446,100,-100,16,14400
5447,100,-100,26,14300
5448,200,-200,18,14100
5449,100,150,21,14250
5450,100,100,17,14350
5451,100,100,19,14450
5452,100,100,18,14550
5453,200,-200,16,14350
5454,100,100,13,14450
5455,100,-100,23,14350
5456,100,-100,17,14250
5457,100,-100,14,14150
5458,200,200,21,14350
5459,100,-100,23,14250
5460,100,100,20,14350
5461,100,-100,23,14250
5462,100,100,17,14350
5463,100,-100,23,14250
5464,100,-100,15,14150
5465,100,0,18,14150
5466,100,-100,13,14050
5467,100,100,19,14150
5468,100,0,20,14150
5469,100,100,18,14250
5470,100,-100,26,14150
5471,100,100,20,14250
5472,100,-100,14,14050
5473,100,-100,13,14050
5474,100,100,20,14150
5475,100,-100,22,14050
5476,200,-200,13,13850
5477,100,100,19,13950
5478,100,100,19,14050
5479,100,-100,23,13950
5480,100,-100,12,13850
5481,100,-100,26,13750
5482,100,-100,23,13650
5483,100,100,20,13750
5484,100,100,19,13850
5485,100,-100,22,13750
5486,100,-100,8,13650
5487,100,-100,24,13550
5488,100,100,19,13650
5489,100,100,19,13750
5490,100,-100,14,13650
5491,100,0,20,13650
5492,100,100,20,13750
5493,100,100,20,13850
5494,100,100,21,13950
5495,100,150,21,14100
5496,100,100,17,14200
5497,100,0,17,14200
5498,100,100,20,14300
5499,200,-200,18,14100
5500,100,100,20,14200
5501,200,200,21,14400
5502,100,-100,17,14300
5503,100,-100,17,14200
5504,200,-200,14,14000
5505,100,100,21,14100
5506,100,100,16,14200
5507,100,100,20,14300
5508,100,-100,12,14200
5509,100,-100,16,14100
5510,100,100,18,14200
5511,100,100,20,14300
5512,200,-200,17,14100
5513,100,100,20,14200
5514,100,100,15,14300
5515,100,100,20,14400
5516,100,-100,22,14300
5517,100,-100,22,14200
5518,100,-100,25,14100
5519,100,-100,24,14000
5520,100,100,16,14100
5521,100,100,19,14200
5522,100,-100,17,14100
5523,100,100,17,14200
5524,200,200,18,14400
5525,100,-100,14,14300
5526,100,-100,25,14200
5527,100,100,16,14300
5528,100,150,21,14450
5529,100,-100,17,14350
5530,100,-100,14,14250
5531,100,100,18,14250
5532,100,100,21,14450
5533,100,-100,22,14350
5534,100,-100,13,14250
5535,100,100,20,14350
5536,200,-200,15,14150
5537,100,100,18,14250
5538,100,-100,24,14150
5539,100,-100,23,14050
5540,100,100,20,14150
5541,100,-100,15,14050
5542,200,200,21,14250
5543,100,-100,18,14150
5544,100,100,20,14250
5545,100,-100,24,14150
5546,100,-100,18,14050
5547,100,0,20,14050
5548,100,-100,25,13950
5549,100,-100,17,13850
5550,100,100,18,13950
5551,100,100,19,13850
5552,100,-100,24,13850
5553,100,-100,22,13850
5554,100,-100,15,13750
5555,100,0,19,13750
5556,100,0,19,13750
5557,100,100,20,13850
5558,100,-100,16,13750
5559,100,150,21,13900
5560,100,-100,12,13800
5561,100,-100,17,13700
5562,100,0,20,13700
5563,100,-100,12,13600
5564,100,0,17,13600
5565,100,100,19,13700
5566,100,-100,17,13600
5567,100,100,17,13700
5568,100,100,20,13800
5569,100,-100,26,13700
5570,100,-100,17,13600
5571,100,100,14,13700
5572,100,100,19,13700
5573,100,0,17,13800
5574,100,-100,18,13700
5575,100,100,18,13800
5576,100,100,20,13900
5577,200,-200,14,13700
5578,100,-100,18,13600
5579,100,100,15,13700
5580,100,100,17,13800
5581,100,150,21,13950
5582,100,-100,18,13850
5583,200,-200,15,13650
5584,100,100,18,13750
5585,100,-100,16,13450
5586,200,-200,16,13450
5587,100,-100,23,13350
5588,100,-100,17,13150
5589,100,-100,14,13150
5590,100,100,18,13250
5591,100,-100,16,13150
5592,100,100,17,13250
5593,100,-100,20,13150
5594,100,-100,14,13050
5595,100,100,21,13150
5596,200,-200,13,12950
5597,200,-200,12,12750
5598,100,-100,22,12650
5599,100,150,21,12800
5600,100,100,14,12900
5601,100,100,18,13000
5602,100,100,16,13100
5603,100,-100,18,13000
5604,100,100,15,13100
5605,100,100,15,13200
5606,100,100,21,13300
5607,100,-100,12,13200
5608,200,200,19,13400
5609,200,200,21,13600
5610,100,-100,17,13500
5611,100,-100,18,13400
5612,100,100,20,13500
5613,100,100,16,13600
5614,100,-100,16,13500
5615,100,-100,12,13400
5616,100,-100,15,13300
5617,100,100,19,13400
5618,100,-100,23,13300
5619,100,-100,12,13200
5620,100,-100,19,13100
5621,200,200,17,13300
5622,100,-100,22,13200
5623,100,100,15,13300
5624,100,100,20,13400
5625,100,100,19,13500
5626,100,-100,26,13400
5627,100,-100,26,13300
5628,100,-100,16,13200
5629,100,-100,15,12900
5630,200,200,21,13300
5631,100,-100,23,13200
5632,100,-100,23,13100
5633,100,100,20,13200
5634,100,-100,15,13100
5635,100,0,19,13000
5636,100,-100,25,13000
5637,100,-100,23,12900
5638,200,200,20,13100
5639,100,-100,25,13000
5640,100,100,20,13100
5641,100,-100,15,13000
5642,100,100,20,13100
5643,100,-100,18,13000
5644,100,-100,26,12900
5645,100,100,20,13000
5646,100,100,20,13100
5647,100,-100,17,13000
5648,100,-100,17,12900
5649,100,-100,18,12800
5650,100,-100,18,12700
5651,100,100,20,12800
5652,100,-100,26,12700
5653,100,-100,12,12600
5654,100,0,20,12600
5655,100,100,21,12700
5656,100,100,19,12800
5657,100,-100,22,12700
5658,200,-200,13,12500
5659,100,0,18,12500
5660,100,150,21,12650
5661,100,150,21,12800
5662,100,-100,17,12700
5663,200,-200,14,12500
5664,100,-100,24,12400
5665,100,-100,15,12300
5666,100,-100,16,12200
5667,100,-100,14,12100
5668,100,150,21,12250
5669,100,100,18,12350
